question_index,clause_type,contract_id,noise_type,snr,n_noise,faithfulness,answer_relevancy,context_precision,context_recall
22,Termination For Convenience,RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Agreement,topical,0.17,20,1.0,0.5121252333014239,0.9999999999,1.0
22,Termination For Convenience,RitterPharmaceuticalsInc_20200313_S-4A_EX-10.54_12055220_EX-10.54_Development Agreement,adversarial,0.17,20,1.0,0.5910017416105366,0.48393361131726803,1.0
23,Termination For Convenience,ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT,baseline,1.0,0,1.0,0.5507674998253795,0.99999999995,1.0
23,Termination For Convenience,ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT,random,0.5,4,1.0,0.567496345895083,0.99999999995,1.0
23,Termination For Convenience,ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT,topical,0.5,4,1.0,0.567496345895083,0.99999999995,1.0
23,Termination For Convenience,ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT,adversarial,0.5,4,1.0,0.5923207696086681,0.8666666666377778,1.0
23,Termination For Convenience,ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT,random,0.33,8,1.0,0.5850578118846892,0.8095238094968253,1.0
23,Termination For Convenience,ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT,topical,0.33,8,1.0,0.567496345895083,0.99999999995,1.0
23,Termination For Convenience,ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT,adversarial,0.33,8,0.5,0.567496345895083,0.7916666666402777,1.0
23,Termination For Convenience,ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT,random,0.25,12,1.0,0.57985955153598,0.99999999995,1.0
23,Termination For Convenience,ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT,topical,0.25,12,1.0,0.5699334774541656,0.99999999995,1.0
23,Termination For Convenience,ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT,adversarial,0.25,12,1.0,0.532356411429566,0.766666666641111,1.0
23,Termination For Convenience,ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT,random,0.17,20,0.5,0.567496345895083,0.99999999995,1.0
23,Termination For Convenience,ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT,topical,0.17,20,1.0,0.567496345895083,0.6706730769063101,1.0
23,Termination For Convenience,ORBSATCORP_08_17_2007-EX-7.3-STRATEGIC ALLIANCE AGREEMENT,adversarial,0.17,20,0.8,0.5620787610207385,0.562499999990625,1.0
24,Termination For Convenience,"MJBIOTECH,INC_12_06_2018-EX-99.01-JOINT VENTURE AGREEMENT",baseline,1.0,0,0.6666666666666666,0.0,0.0,1.0
24,Termination For Convenience,"MJBIOTECH,INC_12_06_2018-EX-99.01-JOINT VENTURE AGREEMENT",random,0.5,4,0.6666666666666666,0.7612423914395625,0.0,1.0
24,Termination For Convenience,"MJBIOTECH,INC_12_06_2018-EX-99.01-JOINT VENTURE AGREEMENT",topical,0.5,4,1.0,0.3761485096904762,0.0,1.0
24,Termination For Convenience,"MJBIOTECH,INC_12_06_2018-EX-99.01-JOINT VENTURE AGREEMENT",adversarial,0.5,4,1.0,0.5576126370627419,0.0,1.0
24,Termination For Convenience,"MJBIOTECH,INC_12_06_2018-EX-99.01-JOINT VENTURE AGREEMENT",random,0.33,8,1.0,0.0,0.9999999999,1.0
24,Termination For Convenience,"MJBIOTECH,INC_12_06_2018-EX-99.01-JOINT VENTURE AGREEMENT",topical,0.33,8,0.6666666666666666,0.0,0.0,1.0
24,Termination For Convenience,"MJBIOTECH,INC_12_06_2018-EX-99.01-JOINT VENTURE AGREEMENT",adversarial,0.33,8,0.8333333333333334,0.5819874363745052,0.0,1.0
24,Termination For Convenience,"MJBIOTECH,INC_12_06_2018-EX-99.01-JOINT VENTURE AGREEMENT",random,0.25,12,0.6666666666666666,0.0,0.0,1.0
24,Termination For Convenience,"MJBIOTECH,INC_12_06_2018-EX-99.01-JOINT VENTURE AGREEMENT",topical,0.25,12,0.6666666666666666,0.0,0.0,1.0
24,Termination For Convenience,"MJBIOTECH,INC_12_06_2018-EX-99.01-JOINT VENTURE AGREEMENT",adversarial,0.25,12,0.8333333333333334,0.5332951371330281,0.0,1.0
24,Termination For Convenience,"MJBIOTECH,INC_12_06_2018-EX-99.01-JOINT VENTURE AGREEMENT",random,0.17,20,0.6666666666666666,0.0,0.0,1.0
24,Termination For Convenience,"MJBIOTECH,INC_12_06_2018-EX-99.01-JOINT VENTURE AGREEMENT",topical,0.17,20,1.0,0.3815012461765536,0.0,1.0
24,Termination For Convenience,"MJBIOTECH,INC_12_06_2018-EX-99.01-JOINT VENTURE AGREEMENT",adversarial,0.17,20,0.25,0.5382661023887461,0.0,1.0
25,Termination For Convenience,"CORALGOLDRESOURCES,LTD_05_28_2020-EX-4.1-CONSULTING AGREEMENT",baseline,1.0,0,1.0,0.5799967115321865,0.9999999999,1.0
25,Termination For Convenience,"CORALGOLDRESOURCES,LTD_05_28_2020-EX-4.1-CONSULTING AGREEMENT",random,0.5,4,1.0,0.5832822721633183,0.9999999999,1.0
25,Termination For Convenience,"CORALGOLDRESOURCES,LTD_05_28_2020-EX-4.1-CONSULTING AGREEMENT",topical,0.5,4,1.0,0.5832822721633183,0.9999999999,1.0
25,Termination For Convenience,"CORALGOLDRESOURCES,LTD_05_28_2020-EX-4.1-CONSULTING AGREEMENT",adversarial,0.5,4,0.6666666666666666,0.5910395787388382,0.8333333332916666,1.0
25,Termination For Convenience,"CORALGOLDRESOURCES,LTD_05_28_2020-EX-4.1-CONSULTING AGREEMENT",random,0.33,8,0.8,0.5497726032772995,0.9999999999,1.0
25,Termination For Convenience,"CORALGOLDRESOURCES,LTD_05_28_2020-EX-4.1-CONSULTING AGREEMENT",topical,0.33,8,1.0,0.5727272444580289,0.9999999999,1.0
25,Termination For Convenience,"CORALGOLDRESOURCES,LTD_05_28_2020-EX-4.1-CONSULTING AGREEMENT",adversarial,0.33,8,0.6666666666666666,0.5910176337996367,0.7095238095060713,1.0
25,Termination For Convenience,"CORALGOLDRESOURCES,LTD_05_28_2020-EX-4.1-CONSULTING AGREEMENT",random,0.25,12,1.0,0.5727272444580289,0.9999999999,1.0
25,Termination For Convenience,"CORALGOLDRESOURCES,LTD_05_28_2020-EX-4.1-CONSULTING AGREEMENT",topical,0.25,12,1.0,0.5799967115321865,0.9999999999,1.0
25,Termination For Convenience,"CORALGOLDRESOURCES,LTD_05_28_2020-EX-4.1-CONSULTING AGREEMENT",adversarial,0.25,12,0.75,0.532356411429566,0.5213675213501424,1.0
25,Termination For Convenience,"CORALGOLDRESOURCES,LTD_05_28_2020-EX-4.1-CONSULTING AGREEMENT",random,0.17,20,0.6666666666666666,0.0,0.9999999999,1.0
25,Termination For Convenience,"CORALGOLDRESOURCES,LTD_05_28_2020-EX-4.1-CONSULTING AGREEMENT",topical,0.17,20,1.0,0.5799989231368892,0.9999999999,1.0
25,Termination For Convenience,"CORALGOLDRESOURCES,LTD_05_28_2020-EX-4.1-CONSULTING AGREEMENT",adversarial,0.17,20,0.6666666666666666,0.5910017416105366,0.6276423195471105,1.0
26,Termination For Convenience,INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,baseline,1.0,0,1.0,0.5727272444580289,0.0,0.0
26,Termination For Convenience,INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,random,0.5,4,1.0,0.5727054671840411,0.9999999999,0.0
26,Termination For Convenience,INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,topical,0.5,4,1.0,0.5738720007040338,0.9999999999,1.0
26,Termination For Convenience,INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,adversarial,0.5,4,1.0,0.6951869882758479,0.0,0.0
26,Termination For Convenience,INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,random,0.33,8,0.8,0.7736228821278592,0.0,1.0
26,Termination For Convenience,INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,topical,0.33,8,1.0,0.5727272444580289,0.9999999999,0.0
26,Termination For Convenience,INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,adversarial,0.33,8,1.0,0.589767662769408,0.9999999999,1.0
26,Termination For Convenience,INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,random,0.25,12,1.0,0.5727272444580289,0.9999999999,1.0
26,Termination For Convenience,INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,topical,0.25,12,0.5,0.5544129602547824,0.0,0.0
26,Termination For Convenience,INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,adversarial,0.25,12,0.5,0.5382661023887461,0.5833333333041667,0.0
26,Termination For Convenience,INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,random,0.17,20,1.0,0.5460197224928756,0.0,1.0
26,Termination For Convenience,INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,topical,0.17,20,1.0,0.5727272444580289,0.9999999999,1.0
26,Termination For Convenience,INGEVITYCORP_05_16_2016-EX-10.5-INTELLECTUAL PROPERTY AGREEMENT,adversarial,0.17,20,1.0,0.7078518681737966,0.9999999999,0.0
27,Termination For Convenience,MEDIWOUNDLTD_01_15_2014-EX-10.6-SUPPLY AGREEMENT,baseline,1.0,0,1.0,0.44868042041139283,0.49999999995,1.0
27,Termination For Convenience,MEDIWOUNDLTD_01_15_2014-EX-10.6-SUPPLY AGREEMENT,random,0.5,4,0.6666666666666666,0.7811744393141671,0.49999999995,1.0
27,Termination For Convenience,MEDIWOUNDLTD_01_15_2014-EX-10.6-SUPPLY AGREEMENT,topical,0.5,4,1.0,0.390480926312855,0.49999999995,1.0
27,Termination For Convenience,MEDIWOUNDLTD_01_15_2014-EX-10.6-SUPPLY AGREEMENT,adversarial,0.5,4,1.0,0.695220401768115,0.49999999995,1.0
27,Termination For Convenience,MEDIWOUNDLTD_01_15_2014-EX-10.6-SUPPLY AGREEMENT,random,0.33,8,0.75,0.3847583238290851,0.49999999995,1.0
27,Termination For Convenience,MEDIWOUNDLTD_01_15_2014-EX-10.6-SUPPLY AGREEMENT,topical,0.33,8,0.9,0.5647751909335952,0.49999999995,1.0
27,Termination For Convenience,MEDIWOUNDLTD_01_15_2014-EX-10.6-SUPPLY AGREEMENT,adversarial,0.33,8,0.5,0.0,0.3499999999825,1.0
27,Termination For Convenience,MEDIWOUNDLTD_01_15_2014-EX-10.6-SUPPLY AGREEMENT,random,0.25,12,1.0,0.5910017416105366,0.49999999995,1.0
27,Termination For Convenience,MEDIWOUNDLTD_01_15_2014-EX-10.6-SUPPLY AGREEMENT,topical,0.25,12,1.0,0.390480926312855,0.49999999995,1.0
27,Termination For Convenience,MEDIWOUNDLTD_01_15_2014-EX-10.6-SUPPLY AGREEMENT,adversarial,0.25,12,0.8571428571428571,0.5768290759621456,0.49999999995,1.0
27,Termination For Convenience,MEDIWOUNDLTD_01_15_2014-EX-10.6-SUPPLY AGREEMENT,random,0.17,20,1.0,0.6273473807346005,0.49999999995,1.0
27,Termination For Convenience,MEDIWOUNDLTD_01_15_2014-EX-10.6-SUPPLY AGREEMENT,topical,0.17,20,1.0,0.47683128429237925,0.49999999995,1.0
27,Termination For Convenience,MEDIWOUNDLTD_01_15_2014-EX-10.6-SUPPLY AGREEMENT,adversarial,0.17,20,0.8,0.5768290759621456,0.49999999995,1.0
28,Termination For Convenience,EMERALDHEALTHTHERAPEUTICSINC_06_10_2020-EX-4.5-CONSULTING AGREEMENT - DR. GAETANO MORELLO N.D. INC.,baseline,1.0,0,1.0,0.5722898080058252,0.9999999999,1.0
28,Termination For Convenience,EMERALDHEALTHTHERAPEUTICSINC_06_10_2020-EX-4.5-CONSULTING AGREEMENT - DR. GAETANO MORELLO N.D. INC.,random,0.5,4,1.0,0.5722898080058252,0.9999999999,1.0
28,Termination For Convenience,EMERALDHEALTHTHERAPEUTICSINC_06_10_2020-EX-4.5-CONSULTING AGREEMENT - DR. GAETANO MORELLO N.D. INC.,topical,0.5,4,1.0,0.5722898080058252,0.9999999999,1.0
28,Termination For Convenience,EMERALDHEALTHTHERAPEUTICSINC_06_10_2020-EX-4.5-CONSULTING AGREEMENT - DR. GAETANO MORELLO N.D. INC.,adversarial,0.5,4,1.0,0.5332951371330281,0.9999999999,1.0
28,Termination For Convenience,EMERALDHEALTHTHERAPEUTICSINC_06_10_2020-EX-4.5-CONSULTING AGREEMENT - DR. GAETANO MORELLO N.D. INC.,random,0.33,8,1.0,0.5712001801184723,0.9999999999,1.0
28,Termination For Convenience,EMERALDHEALTHTHERAPEUTICSINC_06_10_2020-EX-4.5-CONSULTING AGREEMENT - DR. GAETANO MORELLO N.D. INC.,topical,0.33,8,1.0,0.576045527279276,0.9999999999,1.0
28,Termination For Convenience,EMERALDHEALTHTHERAPEUTICSINC_06_10_2020-EX-4.5-CONSULTING AGREEMENT - DR. GAETANO MORELLO N.D. INC.,adversarial,0.33,8,0.6666666666666666,0.5776249352762555,0.9999999999,1.0
28,Termination For Convenience,EMERALDHEALTHTHERAPEUTICSINC_06_10_2020-EX-4.5-CONSULTING AGREEMENT - DR. GAETANO MORELLO N.D. INC.,random,0.25,12,1.0,0.5722898080058252,0.9999999999,1.0
28,Termination For Convenience,EMERALDHEALTHTHERAPEUTICSINC_06_10_2020-EX-4.5-CONSULTING AGREEMENT - DR. GAETANO MORELLO N.D. INC.,topical,0.25,12,1.0,0.5050178634586133,0.9999999999,1.0
28,Termination For Convenience,EMERALDHEALTHTHERAPEUTICSINC_06_10_2020-EX-4.5-CONSULTING AGREEMENT - DR. GAETANO MORELLO N.D. INC.,adversarial,0.25,12,0.5,0.7078518681737966,0.7499999999625,1.0
28,Termination For Convenience,EMERALDHEALTHTHERAPEUTICSINC_06_10_2020-EX-4.5-CONSULTING AGREEMENT - DR. GAETANO MORELLO N.D. INC.,random,0.17,20,0.6666666666666666,0.0,0.9999999999,1.0
28,Termination For Convenience,EMERALDHEALTHTHERAPEUTICSINC_06_10_2020-EX-4.5-CONSULTING AGREEMENT - DR. GAETANO MORELLO N.D. INC.,topical,0.17,20,1.0,0.5507690450394228,0.5666666666383333,1.0
28,Termination For Convenience,EMERALDHEALTHTHERAPEUTICSINC_06_10_2020-EX-4.5-CONSULTING AGREEMENT - DR. GAETANO MORELLO N.D. INC.,adversarial,0.17,20,1.0,0.5923207696086681,0.5833333333041667,1.0
29,Termination For Convenience,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,baseline,1.0,0,1.0,0.45494206482020916,0.99999999995,1.0
29,Termination For Convenience,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,random,0.5,4,1.0,0.5856294550554679,0.99999999995,1.0
29,Termination For Convenience,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,topical,0.5,4,1.0,0.5856294550554679,0.99999999995,1.0
29,Termination For Convenience,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,adversarial,0.5,4,1.0,0.47718552694277144,0.8333333333055556,1.0
29,Termination For Convenience,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,random,0.33,8,1.0,0.494703265302217,0.8095238094968253,1.0
29,Termination For Convenience,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,topical,0.33,8,1.0,0.4246995909660823,0.8095238094968253,1.0
29,Termination For Convenience,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,adversarial,0.33,8,1.0,0.5646348030637836,0.7777777777518519,1.0
29,Termination For Convenience,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,random,0.25,12,1.0,0.5856294550554679,0.99999999995,1.0
29,Termination For Convenience,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,topical,0.25,12,1.0,0.4075544534157734,0.9999999999666667,1.0
29,Termination For Convenience,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,adversarial,0.25,12,0.75,0.5647365724665901,0.6451048950887674,1.0
29,Termination For Convenience,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,random,0.17,20,1.0,0.3566134829744979,0.99999999995,1.0
29,Termination For Convenience,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,topical,0.17,20,0.75,0.576045527279276,0.7777777777518519,1.0
29,Termination For Convenience,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,adversarial,0.17,20,1.0,0.5912067128073839,0.6886116946692635,1.0
30,Ip Ownership Assignment,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,baseline,1.0,0,0.5,0.352242550302273,0.9999999999,1.0
30,Ip Ownership Assignment,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,random,0.5,4,1.0,0.4604820338785678,0.9999999999,1.0
30,Ip Ownership Assignment,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,topical,0.5,4,1.0,0.5179746671551031,0.9999999999,1.0
30,Ip Ownership Assignment,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,adversarial,0.5,4,1.0,0.6741009578606147,0.999999999975,1.0
30,Ip Ownership Assignment,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,random,0.33,8,1.0,0.5285318295679193,0.9999999999,1.0
30,Ip Ownership Assignment,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,topical,0.33,8,0.75,0.7725908819903999,0.9999999999,1.0
30,Ip Ownership Assignment,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,adversarial,0.33,8,0.9,0.6132867208780196,0.6726190476055952,1.0
30,Ip Ownership Assignment,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,random,0.25,12,1.0,0.44784671724003927,0.642857142825,1.0
30,Ip Ownership Assignment,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,topical,0.25,12,1.0,0.49158437118358334,0.6111111110805556,1.0
30,Ip Ownership Assignment,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,adversarial,0.25,12,1.0,0.0,0.7859177859090535,1.0
30,Ip Ownership Assignment,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,random,0.17,20,0.5,0.352242550302273,0.9999999999,1.0
30,Ip Ownership Assignment,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,topical,0.17,20,1.0,0.3978387467880876,0.699999999965,1.0
30,Ip Ownership Assignment,ArmstrongFlooringInc_20190107_8-K_EX-10.2_11471795_EX-10.2_Intellectual Property Agreement,adversarial,0.17,20,1.0,0.6837349989343819,0.6856402709856755,1.0
31,Ip Ownership Assignment,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement,baseline,1.0,0,0.8,0.46479995800704815,0.99999999995,1.0
31,Ip Ownership Assignment,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement,random,0.5,4,0.8,0.46480243540943056,0.99999999995,1.0
31,Ip Ownership Assignment,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement,topical,0.5,4,1.0,0.42133290511739246,0.8333333333055556,1.0
31,Ip Ownership Assignment,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement,adversarial,0.5,4,1.0,0.0,0.9999999999833333,1.0
31,Ip Ownership Assignment,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement,random,0.33,8,1.0,0.5760810994291614,0.99999999995,1.0
31,Ip Ownership Assignment,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement,topical,0.33,8,1.0,0.464740285694056,0.74999999998125,1.0
31,Ip Ownership Assignment,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement,adversarial,0.33,8,1.0,0.5547362760343352,0.7511904761797449,1.0
31,Ip Ownership Assignment,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement,random,0.25,12,1.0,0.42131083552141163,0.7708333333140626,1.0
31,Ip Ownership Assignment,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement,topical,0.25,12,0.8,0.5578749769388298,0.8333333333125,1.0
31,Ip Ownership Assignment,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement,adversarial,0.25,12,1.0,0.0,0.8840980778407104,1.0
31,Ip Ownership Assignment,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement,random,0.17,20,1.0,0.46479995800704815,0.7435897435649573,1.0
31,Ip Ownership Assignment,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement,topical,0.17,20,1.0,0.42133290511739246,0.99999999995,1.0
31,Ip Ownership Assignment,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement,adversarial,0.17,20,1.0,0.6196728185500227,0.8175009501973798,1.0
32,Ip Ownership Assignment,LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement,baseline,1.0,0,1.0,0.37206339613244477,0.9999999999,0.5
32,Ip Ownership Assignment,LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement,random,0.5,4,1.0,0.3720603419626659,0.9999999999,0.5
32,Ip Ownership Assignment,LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement,topical,0.5,4,1.0,0.0,0.9999999999,0.5
32,Ip Ownership Assignment,LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement,adversarial,0.5,4,1.0,0.6865842608485405,0.999999999975,0.5
32,Ip Ownership Assignment,LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement,random,0.33,8,1.0,0.37208026800242566,0.6666666666444444,1.0
32,Ip Ownership Assignment,LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement,topical,0.33,8,1.0,0.5527797380300296,0.9999999999,0.5
32,Ip Ownership Assignment,LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement,adversarial,0.33,8,1.0,0.6728656003893951,0.9484126983968916,1.0
32,Ip Ownership Assignment,LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement,random,0.25,12,1.0,0.4771436629604907,0.6666666666333333,0.5
32,Ip Ownership Assignment,LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement,topical,0.25,12,1.0,0.0,0.9999999999,0.5
32,Ip Ownership Assignment,LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement,adversarial,0.25,12,0.8888888888888888,0.6302064853544244,0.8198523698432604,0.5
32,Ip Ownership Assignment,LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement,random,0.17,20,1.0,0.4092402676916813,0.6666666666333333,0.5
32,Ip Ownership Assignment,LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement,topical,0.17,20,1.0,0.4816746838049936,0.5648717948604974,0.5
32,Ip Ownership Assignment,LiquidmetalTechnologiesInc_20200205_8-K_EX-10.1_11968198_EX-10.1_Development Agreement,adversarial,0.17,20,1.0,0.6741009578606147,0.6902531847316807,0.5
33,Ip Ownership Assignment,"KNOWLABS,INC_08_15_2005-EX-10-INTELLECTUAL PROPERTY AGREEMENT",baseline,1.0,0,1.0,0.511534228621828,0.99999999995,1.0
33,Ip Ownership Assignment,"KNOWLABS,INC_08_15_2005-EX-10-INTELLECTUAL PROPERTY AGREEMENT",random,0.5,4,1.0,0.5115437815088664,0.9166666666361111,1.0
33,Ip Ownership Assignment,"KNOWLABS,INC_08_15_2005-EX-10-INTELLECTUAL PROPERTY AGREEMENT",topical,0.5,4,1.0,0.5115080126548829,0.99999999995,1.0
33,Ip Ownership Assignment,"KNOWLABS,INC_08_15_2005-EX-10-INTELLECTUAL PROPERTY AGREEMENT",adversarial,0.5,4,1.0,0.6550787983000304,0.9666666666473333,1.0
33,Ip Ownership Assignment,"KNOWLABS,INC_08_15_2005-EX-10-INTELLECTUAL PROPERTY AGREEMENT",random,0.33,8,1.0,0.511594493563275,0.99999999995,1.0
33,Ip Ownership Assignment,"KNOWLABS,INC_08_15_2005-EX-10-INTELLECTUAL PROPERTY AGREEMENT",topical,0.33,8,1.0,0.48165843639189754,0.99999999995,1.0
33,Ip Ownership Assignment,"KNOWLABS,INC_08_15_2005-EX-10-INTELLECTUAL PROPERTY AGREEMENT",adversarial,0.33,8,1.0,0.0,0.7885912698314125,1.0
33,Ip Ownership Assignment,"KNOWLABS,INC_08_15_2005-EX-10-INTELLECTUAL PROPERTY AGREEMENT",random,0.25,12,1.0,0.511534228621828,0.6130952380829763,1.0
33,Ip Ownership Assignment,"KNOWLABS,INC_08_15_2005-EX-10-INTELLECTUAL PROPERTY AGREEMENT",topical,0.25,12,1.0,0.511534228621828,0.8333333333055556,1.0
33,Ip Ownership Assignment,"KNOWLABS,INC_08_15_2005-EX-10-INTELLECTUAL PROPERTY AGREEMENT",adversarial,0.25,12,1.0,0.5115437815088664,0.9674927636391675,1.0
33,Ip Ownership Assignment,"KNOWLABS,INC_08_15_2005-EX-10-INTELLECTUAL PROPERTY AGREEMENT",random,0.17,20,1.0,0.511534228621828,0.99999999995,1.0
33,Ip Ownership Assignment,"KNOWLABS,INC_08_15_2005-EX-10-INTELLECTUAL PROPERTY AGREEMENT",topical,0.17,20,1.0,0.511534228621828,0.6284271284181508,1.0
33,Ip Ownership Assignment,"KNOWLABS,INC_08_15_2005-EX-10-INTELLECTUAL PROPERTY AGREEMENT",adversarial,0.17,20,1.0,0.0,0.9804621848685026,1.0
34,Ip Ownership Assignment,HfEnterprisesInc_20191223_S-1_EX-10.22_11931299_EX-10.22_Development Agreement,baseline,1.0,0,1.0,0.490042972599922,0.99999999995,1.0
